,subject,feature_shuffle,trialnum,correlation
423,sub05,onsets_dis,105,-0.018704513923568422
424,sub05,ac_target,106,0.02237290619303306
425,sub05,ac_dis,106,0.024942467442897555
426,sub05,onsets_target,106,0.030667967988529256
427,sub05,onsets_dis,106,0.017929312534884292
428,sub05,ac_target,107,-0.0676249944595978
429,sub05,ac_dis,107,-0.015996706638822314
430,sub05,onsets_target,107,-0.06946841953777805
431,sub05,onsets_dis,107,0.021328759381080507
432,sub05,ac_target,108,0.07079874875505537
433,sub05,ac_dis,108,0.04004567480993356
434,sub05,onsets_target,108,-0.005361806676212627
435,sub05,onsets_dis,108,0.006676567767114967
436,sub05,ac_target,109,0.03746177822254434
437,sub05,ac_dis,109,-0.0469953822897719
438,sub05,onsets_target,109,0.024665572454451345
439,sub05,onsets_dis,109,0.020827202829693546
440,sub05,ac_target,110,-0.017687064601377648
441,sub05,ac_dis,110,0.028141241309911243
442,sub05,onsets_target,110,-0.029362986201207197
443,sub05,onsets_dis,110,0.012038987382154644
444,sub05,ac_target,111,0.06716986941087427
445,sub05,ac_dis,111,-0.0032809897705051144
446,sub05,onsets_target,111,-0.011605441153626016
447,sub05,onsets_dis,111,0.03345964623226144
448,sub05,ac_target,112,-0.0012438065206258524
449,sub05,ac_dis,112,0.005108240008745514
450,sub05,onsets_target,112,0.018191174121334922
451,sub05,onsets_dis,112,0.01661243326314825
452,sub05,ac_target,113,0.0219273644447792
453,sub05,ac_dis,113,0.03839429756796025
454,sub05,onsets_target,113,-0.029809410255234717
455,sub05,onsets_dis,113,-0.015175767245627636
456,sub05,ac_target,114,-0.02152200188922513
457,sub05,ac_dis,114,0.008537691186526367
458,sub05,onsets_target,114,0.012407336644424715
459,sub05,onsets_dis,114,0.0293646591236581
460,sub05,ac_target,115,0.04421520091169869
461,sub05,ac_dis,115,-0.020769634883514722
462,sub05,onsets_target,115,0.006160752396402041
463,sub05,onsets_dis,115,-0.0004921056844129077
464,sub05,ac_target,116,-0.0819319416473459
465,sub05,ac_dis,116,0.0021026243586392615
466,sub05,onsets_target,116,0.06985655275668332
467,sub05,onsets_dis,116,0.0006757010464932856
468,sub05,ac_target,117,0.023579234068346205
469,sub05,ac_dis,117,-0.003262744611720611
470,sub05,onsets_target,117,0.059671794170535974
471,sub05,onsets_dis,117,-0.016594833438246005
472,sub05,ac_target,118,0.00881234471004052
473,sub05,ac_dis,118,-0.00612971336098019
474,sub05,onsets_target,118,-0.019975422034026614
475,sub05,onsets_dis,118,0.0030313147677984947
476,sub05,ac_target,119,-0.014264732546272104
477,sub05,ac_dis,119,-0.049301801257899805
478,sub05,onsets_target,119,0.0525153654719981
479,sub05,onsets_dis,119,0.013668057481427675
480,sub05,ac_target,120,0.0015018490535188235
481,sub05,ac_dis,120,0.002325650018034522
482,sub05,onsets_target,120,0.022864230516609383
483,sub05,onsets_dis,120,0.004683136680899127
484,sub05,ac_target,121,-0.04384229173981643
485,sub05,ac_dis,121,0.03524378460136146
486,sub05,onsets_target,121,-0.018173643558389803
487,sub05,onsets_dis,121,-0.05301937930367231
488,sub05,ac_target,122,-0.01527279865068214
489,sub05,ac_dis,122,-0.012723992065181093
490,sub05,onsets_target,122,0.04580166285414746
491,sub05,onsets_dis,122,-0.03227436416237408
492,sub05,ac_target,123,-0.01777732828389697
493,sub05,ac_dis,123,-0.006096615147513313
494,sub05,onsets_target,123,-0.0007871063337564296
495,sub05,onsets_dis,123,-0.005480551497425448
496,sub05,ac_target,124,-0.02186850688481471
497,sub05,ac_dis,124,-0.01091716979717087
498,sub05,onsets_target,124,-0.003273377200621186
499,sub05,onsets_dis,124,0.025255950046520984
500,sub05,ac_target,125,0.05276704476138998
501,sub05,ac_dis,125,0.0430099247945586
502,sub05,onsets_target,125,0.05545542940685025
503,sub05,onsets_dis,125,0.004876158752034205
504,sub05,ac_target,126,0.017388059040952846
505,sub05,ac_dis,126,-0.012560770546670123
506,sub05,onsets_target,126,0.012859576921913765
507,sub05,onsets_dis,126,0.016675981429393825
508,sub05,ac_target,127,-0.05419499401615533
509,sub05,ac_dis,127,-0.014832611684906386
510,sub05,onsets_target,127,-0.045227318000884545
511,sub05,onsets_dis,127,0.0033191584787860538
512,sub05,ac_target,128,-0.04287343266430689
513,sub05,ac_dis,128,-0.07434659938152563
514,sub05,onsets_target,128,-0.08100305304632605
515,sub05,onsets_dis,128,-0.03484336879201377
516,sub05,ac_target,129,0.05596629862033133
517,sub05,ac_dis,129,0.02885174517431984
518,sub05,onsets_target,129,-0.0335880847671386
519,sub05,onsets_dis,129,0.024807048447472498
520,sub05,ac_target,130,0.0025083292214808156
521,sub05,ac_dis,130,0.029142584021089747
522,sub05,onsets_target,130,-0.041974833380509134
523,sub05,onsets_dis,130,0.008063009009379075
524,sub05,ac_target,131,0.004126919626321453
525,sub05,ac_dis,131,0.004267500236599228
526,sub05,onsets_target,131,-0.06159644454586594
527,sub05,onsets_dis,131,0.009988706789033344
528,sub05,ac_target,132,0.00031431538308064757
529,sub05,ac_dis,132,0.045519401252204265
530,sub05,onsets_target,132,0.056120169770698274
531,sub05,onsets_dis,132,0.0038563076377608817
532,sub05,ac_target,133,-0.02846913680362366
533,sub05,ac_dis,133,0.03035367189494095
534,sub05,onsets_target,133,0.009980592879973806
535,sub05,onsets_dis,133,-0.011376451282281052
536,sub05,ac_target,134,0.006901977537777926
537,sub05,ac_dis,134,0.026234538115850508
538,sub05,onsets_target,134,0.004139689695746297
539,sub05,onsets_dis,134,0.006181399434094876
540,sub05,ac_target,135,0.006672321163645207
541,sub05,ac_dis,135,-0.021912866019134197
542,sub05,onsets_target,135,0.010637552701908339
543,sub05,onsets_dis,135,0.007150464917173749
544,sub05,ac_target,136,0.033300227360268685
545,sub05,ac_dis,136,0.0503160663557787
546,sub05,onsets_target,136,-0.013434918169230925
547,sub05,onsets_dis,136,0.0019684267120542195
548,sub05,ac_target,137,-0.020098429552121835
