,phone,phone_surprisal,phone_entropy,word,id,word_order,phone_num
419,d,1.5058909297299572,4.4198832633815634e-05,duftenden,dis_121,7,7
420,ə,0.2515387669959645,1.6947982353051882e-05,duftenden,dis_121,7,8
421,n,1.0230836131130416,1.4148941036690345e-05,duftenden,dis_121,7,9
422,ɡ,,,geheimnis,dis_121,8,1
423,ə,1.2358945389701446,0.5701678078478355,geheimnis,dis_121,8,2
424,h,3.7523131514063532,0.26212889119126337,geheimnis,dis_121,8,3
425,aɪ,2.34379336224144,0.01916691664632747,geheimnis,dis_121,8,4
426,m,0.2973097241104242,0.004413915850253482,geheimnis,dis_121,8,5
427,n,0.9017491514370237,0.003600828735619323,geheimnis,dis_121,8,6
428,ɪ,0.006725863188313318,0.001780144124915224,geheimnis,dis_121,8,7
429,s,0.001962516937063456,0.0017675224302251694,geheimnis,dis_121,8,8
430,d,,,die,dis_010,1,1
431,iː,2.650458870553376,1.074776093989791,die,dis_010,1,2
432,b,,,bejahung,dis_010,2,1
433,ə,1.9423892193026466,0.48810590209500676,bejahung,dis_010,2,2
434,j,13.401259837284506,0.15036762491971012,bejahung,dis_010,2,3
435,aː,0.7589919004962052,2.093716534456317e-05,bejahung,dis_010,2,4
436,ʊ,1.7004397181410922,1.23668023718952e-05,bejahung,dis_010,2,5
437,ŋ,-0.0,3.6646165129641808e-06,bejahung,dis_010,2,6
438,d,,,dieser,dis_010,3,1
439,iː,2.650458870553376,1.074776093989791,dieser,dis_010,3,2
440,z,2.278073519516359,0.1519273189779505,dieser,dis_010,3,3
441,ɐ,2.1182919294638536,0.04469931194583689,dieser,dis_010,3,4
442,f,,,frage,dis_010,4,1
443,r,3.188713697674355,0.6355156082837807,frage,dis_010,4,2
444,aː,2.6140760302256356,0.07235830077146986,frage,dis_010,4,3
445,ɡ,0.4109122788997908,0.01097314149642581,frage,dis_010,4,4
446,ə,0.0033480677298623526,0.007719364119874657,frage,dis_010,4,5
447,ʔ,,,ist,dis_010,5,1
448,ɪ,1.7669356894197654,2.2410469552427026,ist,dis_010,5,2
449,s,1.8490788045729531,0.44260385181950945,ist,dis_010,5,3
450,t,0.00639177838082414,0.11704473032384587,ist,dis_010,5,4
451,m,,,meine,dis_010,6,1
452,aɪ,2.8399117399858715,0.6236166673650485,meine,dis_010,6,2
453,n,0.11468743118449026,0.08408147696307422,meine,dis_010,6,3
454,ə,0.8926132231188479,0.07446493864415749,meine,dis_010,6,4
455,b,,,bedingung,dis_010,7,1
456,ə,1.9423892193026466,0.48810590209500676,bedingung,dis_010,7,2
457,d,4.033919550920016,0.15036762491971012,bedingung,dis_010,7,3
458,ɪ,5.411030136711696,0.008994028305934406,bedingung,dis_010,7,4
459,ŋ,0.03311774171517408,0.00025434853695050093,bedingung,dis_010,7,5
460,ʊ,0.4168397419128289,0.0002475487428483911,bedingung,dis_010,7,6
461,ŋ,-0.0,0.00018078753745694607,bedingung,dis_010,7,7
462,f,,,für,dis_010,8,1
463,yː,3.134273471529842,0.6355156082837807,für,dis_010,8,2
464,ɐ,0.19498557610988393,0.04977158274080634,für,dis_010,8,3
465,ʔ,,,einen,dis_010,9,1
466,aɪ,3.2589392271272044,2.2410469552427026,einen,dis_010,9,2
467,n,0.06414877737702182,0.23716810887047335,einen,dis_010,9,3
468,ə,1.2421537785498582,0.22043457454325524,einen,dis_010,9,4
469,n,1.6399654937825578,0.08637808006746195,einen,dis_010,9,5
470,n,,,neuanfang,dis_010,10,1
471,ɔʏ,5.5962333549833065,0.41426992892455883,neuanfang,dis_010,10,2
472,ʔ,6.906966397265743,0.013470649026934622,neuanfang,dis_010,10,3
473,a,0.007295565690519789,0.00015979539354752195,neuanfang,dis_010,10,4
474,n,0.7020405529389675,0.00015879799546465625,neuanfang,dis_010,10,5
475,f,0.17700709957494465,9.103045156654761e-05,neuanfang,dis_010,10,6
476,a,0.02715741443314957,7.824976664135437e-05,neuanfang,dis_010,10,7
477,ŋ,-0.0,7.625497047562298e-05,neuanfang,dis_010,10,8
478,ʔ,,,in,dis_004,1,1
479,ɪ,1.7669356894197654,2.2410469552427026,in,dis_004,1,2
480,n,2.8633342602695935,0.44260385181950945,in,dis_004,1,3
481,d,,,den,dis_004,2,1
482,eː,2.6740124257360707,1.074776093989791,den,dis_004,2,2
483,n,1.7418462024256847,0.15308446785274016,den,dis_004,2,3
484,n,,,nächsten,dis_004,3,1
485,ɛː,6.017383130406047,0.41426992892455883,nächsten,dis_004,3,2
486,ç,0.7867770348685663,0.009861685578192112,nächsten,dis_004,3,3
487,s,0.00014008788095567186,0.005462344795558807,nächsten,dis_004,3,4
488,t,-0.0,0.005461347397475942,nächsten,dis_004,3,5
489,ə,0.07778071247114252,0.005461347397475942,nächsten,dis_004,3,6
490,n,1.272602712173588,0.005100353430942013,nächsten,dis_004,3,7
491,j,,,jahren,dis_004,4,1
492,aː,3.6873321743609435,0.16543315089271474,jahren,dis_004,4,2
493,r,0.29859869689073937,0.01627925516338449,jahren,dis_004,4,3
494,ə,0.4862113594509459,0.012488029690247622,jahren,dis_004,4,4
495,n,1.2038205527522534,0.008585731163829527,jahren,dis_004,4,5
496,v,,,werde,dis_004,5,1
497,eː,3.494794816641423,0.854418881101613,werde,dis_004,5,2
498,ɐ,0.6626743473988579,0.08262689088158783,werde,dis_004,5,3
499,d,0.5834725119060704,0.048163363137623094,werde,dis_004,5,4
500,ə,-0.0,0.030808618829785354,werde,dis_004,5,5
501,ʔ,,,ich,dis_004,6,1
502,ɪ,1.7669356894197654,2.2410469552427026,ich,dis_004,6,2
503,ç,0.9834293418178703,0.44260385181950945,ich,dis_004,6,3
504,k,,,kein,dis_004,7,1
505,aɪ,2.991257779194026,0.46467499767391635,kein,dis_004,7,2
506,n,0.031703434917665856,0.044131997102561916,kein,dis_004,7,3
507,p,,,pökelfleisch,dis_004,8,1
508,øː,11.650469530466145,0.15977060410334676,pökelfleisch,dis_004,8,2
509,k,2.3265008246771868,6.541469493099409e-05,pökelfleisch,dis_004,8,3
510,ə,-0.0,1.3382640396655064e-05,pökelfleisch,dis_004,8,4
511,l,-0.0,1.3382640396655064e-05,pökelfleisch,dis_004,8,5
512,f,0.09463687413807538,1.3382640396655064e-05,pökelfleisch,dis_004,8,6
513,l,-0.0,1.2385242313789377e-05,pökelfleisch,dis_004,8,7
514,aɪ,-0.0,1.2385242313789377e-05,pökelfleisch,dis_004,8,8
515,ʃ,-0.0,1.2385242313789377e-05,pökelfleisch,dis_004,8,9
516,m,,,mehr,dis_004,9,1
517,eː,4.843286823416781,0.6236166673650485,mehr,dis_004,9,2
518,ɐ,0.15770620848426475,0.02136331188037176,mehr,dis_004,9,3
519,ʔ,,,essen,dis_004,10,1
520,ɛ,2.750844299944567,2.2410469552427026,essen,dis_004,10,2
521,s,1.2525772609604853,0.34590391870179166,essen,dis_004,10,3
522,ə,5.028321013600006,0.09838855579673023,essen,dis_004,10,4
523,n,0.0748015702726195,0.005543030536996346,essen,dis_004,10,5
524,ʔ,,,auf,dis_069,1,1
525,aʊ,3.858868143146389,2.2410469552427026,auf,dis_069,1,2
526,f,1.1226337252700107,0.18594995903978884,auf,dis_069,1,3
527,d,,,dem,dis_069,2,1
528,eː,2.6740124257360707,1.074776093989791,dem,dis_069,2,2
529,m,2.7714931078373874,0.15308446785274016,dem,dis_069,2,3
530,p,,,parkett,dis_069,3,1
531,a,1.537279614275839,0.15977060410334676,parkett,dis_069,3,2
532,r,2.719432908298053,0.04993800254021798,parkett,dis_069,3,3
533,k,2.13434148385262,0.008518749542959834,parkett,dis_069,3,4
534,ɛ,6.574511585444572,0.0019682026157849504,parkett,dis_069,3,5
535,t,-0.0,2.7336708148689916e-05,parkett,dis_069,3,6
536,t,,,tanzt,dis_069,4,1
537,a,3.6720229218351257,0.46355329219979374,tanzt,dis_069,4,2
538,n,3.6442366093099037,0.043549596403634816,tanzt,dis_069,4,3
539,ts,0.6612192207773672,0.0037720132282339715,tanzt,dis_069,4,4
540,t,2.5830475879886166,0.0023584575570376413,tanzt,dis_069,4,5
541,d,,,die,dis_069,5,1
542,iː,2.650458870553376,1.074776093989791,die,dis_069,5,2
543,ʃ,,,schattenfigur,dis_069,6,1
544,a,3.211707214591222,0.40221886521989353,schattenfigur,dis_069,6,2
545,t,3.6809983740009984,0.04357439589783187,schattenfigur,dis_069,6,3
546,ə,2.827432574477247,0.003202725819094791,schattenfigur,dis_069,6,4
547,n,0.10895998735985833,0.0005297847784358948,schattenfigur,dis_069,6,5
548,f,8.584962500721156,0.0004797985704409248,schattenfigur,dis_069,6,6
549,i,-0.0,1.9947961657313743e-06,schattenfigur,dis_069,6,7
550,ɡ,-0.0,1.9947961657313743e-06,schattenfigur,dis_069,6,8
551,ʊ,1.0,1.9947961657313743e-06,schattenfigur,dis_069,6,9
552,ɐ,-0.0,9.973980828656872e-07,schattenfigur,dis_069,6,10
553,s,-0.0,9.973980828656872e-07,schattenfigur,dis_069,6,11
554,ʔ,,,ihre,dis_069,7,1
555,iː,4.441551280046595,2.2410469552427026,ihre,dis_069,7,2
556,r,2.605563847106228,0.10576369670869476,ihre,dis_069,7,3
557,ə,0.22629741275115253,0.021033810144156926,ihre,dis_069,7,4
558,ʔ,,,einsamen,dis_069,8,1
559,aɪ,3.2589392271272044,2.2410469552427026,einsamen,dis_069,8,2
560,n,0.06414877737702182,0.23716810887047335,einsamen,dis_069,8,3
561,z,7.185467248488959,0.22043457454325524,einsamen,dis_069,8,4
562,aː,1.4593040725508208,0.0029105506987262128,einsamen,dis_069,8,5
563,m,0.00750184357029559,0.0009994006210495307,einsamen,dis_069,8,6
564,ə,2.2009289038915694,0.0009922197185422653,einsamen,dis_069,8,7
565,n,1.5592567865286808,0.0002371042246247118,einsamen,dis_069,8,8
566,ʃ,,,schritte,dis_069,9,1
567,r,5.090812333762226,0.40221886521989353,schritte,dis_069,9,2
568,ɪ,2.540557184642163,0.01303225446654467,schritte,dis_069,9,3
569,t,0.5620105116938886,0.0022559917142180672,schritte,dis_069,9,4
570,ə,2.058289292295299,0.0014013870610002123,schritte,dis_069,9,5
571,ʔ,,,ein,dis_216,1,1
572,aɪ,3.2589392271272044,2.2410469552427026,ein,dis_216,1,2
573,n,0.06414877737702182,0.23716810887047335,ein,dis_216,1,3
574,ɡ,,,glitzern,dis_216,2,1
575,l,3.8031417755626977,0.5701678078478355,glitzern,dis_216,2,2
576,ɪ,8.328212307079836,0.04041499994279252,glitzern,dis_216,2,3
577,t,0.4718775295644355,0.00021044946399239553,glitzern,dis_216,2,4
578,s,0.4772413014333782,0.00014936354019365496,glitzern,dis_216,2,5
579,ɐ,0.05829864056466711,0.0001066878117962978,glitzern,dis_216,2,6
580,n,0.7369655941662066,0.00010202579720046792,glitzern,dis_216,2,7
581,ʔ,,,enthüllt,dis_216,3,1
582,ɛ,2.750844299944567,2.2410469552427026,enthüllt,dis_216,3,2
583,n,3.6732624798262443,0.34590391870179166,enthüllt,dis_216,3,3
584,t,0.37800996017676863,0.043533579047024776,enthüllt,dis_216,3,4
585,h,6.079518168321033,0.03418899558049577,enthüllt,dis_216,3,5
586,ʏ,1.5275320718074932,0.0006106610983143924,enthüllt,dis_216,3,6
587,l,-0.0,0.00022135829148430268,enthüllt,dis_216,3,7
588,t,1.25190166349917,0.00022135829148430268,enthüllt,dis_216,3,8
589,z,,,sich,dis_216,4,1
590,ɪ,2.7285387162997172,0.6041195836525136,sich,dis_216,4,2
591,ç,1.1428690867761933,0.09179050719685077,sich,dis_216,4,3
592,ʔ,,,im,dis_216,5,1
593,ɪ,1.7669356894197654,2.2410469552427026,im,dis_216,5,2
594,m,4.047877114454348,0.44260385181950945,im,dis_216,5,3
595,f,,,verborgenen,dis_216,6,1
596,ɛ,1.9394388576361672,0.6355156082837807,verborgenen,dis_216,6,2
597,ɐ,0.15027091443936902,0.19122862105807722,verborgenen,dis_216,6,3
598,b,4.40419032636144,0.1712608421636254,verborgenen,dis_216,6,4
599,ɔ,5.589568784837624,0.008917184684577003,verborgenen,dis_216,6,5
600,ɐ,0.4867224671683142,0.00020294379247266298,verborgenen,dis_216,6,6
601,ɡ,-0.0,0.00014386720226567136,verborgenen,dis_216,6,7
602,ə,-0.0,0.00014386720226567136,verborgenen,dis_216,6,8
603,n,-0.0,0.00014386720226567136,verborgenen,dis_216,6,9
604,ə,1.6575311266718011,0.00014386720226567136,verborgenen,dis_216,6,10
605,n,-0.0,4.753911666570455e-05,verborgenen,dis_216,6,11
606,ʃ,,,schmuckkästchen,dis_216,7,1
607,m,6.100717003030357,0.40221886521989353,schmuckkästchen,dis_216,7,2
608,ʊ,2.616376121885836,0.007097694085975647,schmuckkästchen,dis_216,7,3
609,k,2.279115011348392,0.0012013022393985427,schmuckkästchen,dis_216,7,4
610,k,4.440572591385981,0.0002482186718019432,schmuckkästchen,dis_216,7,5
611,ɛ,0.3048545815284209,1.3613806841633876e-05,schmuckkästchen,dis_216,7,6
612,ʃ,-0.0,1.0814765525272338e-05,schmuckkästchen,dis_216,7,7
613,t,-0.0,1.0814765525272338e-05,schmuckkästchen,dis_216,7,8
614,ç,-0.0,1.0814765525272338e-05,schmuckkästchen,dis_216,7,9
615,ə,-0.0,1.0814765525272338e-05,schmuckkästchen,dis_216,7,10
616,n,-0.0,1.0814765525272338e-05,schmuckkästchen,dis_216,7,11
617,ʔ,,,am,dis_160,1,1
618,a,1.6357491308024026,2.2410469552427026,am,dis_160,1,2
619,m,5.757904637673451,0.8533043738017673,am,dis_160,1,3
620,m,,,morgen,dis_160,2,1
621,ɔ,5.360150517133691,0.6236166673650485,morgen,dis_160,2,2
622,ɐ,0.6948759734698828,0.019686059469418017,morgen,dis_160,2,3
623,ɡ,0.298171456808512,0.011130125978302421,morgen,dis_160,2,4
624,ə,0.009914106090630927,0.008256584437393624,morgen,dis_160,2,5
625,n,0.0012540242044005397,0.008157143334524651,morgen,dis_160,2,6
626,d,,,duftet,dis_160,3,1
627,ʊ,6.312042776839892,1.074776093989791,duftet,dis_160,3,2
628,f,6.42134668182407,0.024449229682837182,duftet,dis_160,3,3
629,t,0.29337344206537763,0.0003675367582713923,duftet,dis_160,3,4
630,ə,1.3192120067787794,0.0002972667372636514,duftet,dis_160,3,5
631,t,1.0742386302919185,0.00012780881474155128,duftet,dis_160,3,6
632,f,,,frischer,dis_160,4,1
633,r,3.188713697674355,0.6355156082837807,frischer,dis_160,4,2
634,ɪ,5.528574257368959,0.07235830077146986,frischer,dis_160,4,3
635,ʃ,0.7195301207943909,0.001987416276375174,frischer,dis_160,4,4
636,ɐ,3.7347613232394763,0.0011562144670653523,frischer,dis_160,4,5
637,k,,,kaffee,dis_160,5,1
638,a,1.5356545500572338,0.46467499767391635,kaffee,dis_160,5,2
639,f,6.366271185239349,0.14014901106822475,kaffee,dis_160,5,3
640,e,0.07794268377864154,0.002183941508003164,kaffee,dis_160,5,4
641,ʔ,,,in,dis_160,6,1
642,ɪ,1.7669356894197654,2.2410469552427026,in,dis_160,6,2
643,n,2.8633342602695935,0.44260385181950945,in,dis_160,6,3
644,d,,,der,dis_160,7,1
645,eː,2.6740124257360707,1.074776093989791,der,dis_160,7,2
646,ɐ,0.8765551008298207,0.15308446785274016,der,dis_160,7,3
647,k,,,küche,dis_160,8,1
648,ʏ,6.02335055025167,0.46467499767391635,küche,dis_160,8,2
649,ç,3.2587913228146523,0.008470606283917147,küche,dis_160,8,3
650,ə,0.0010197526778269032,0.000877713233257906,küche,dis_160,8,4
651,d,,,der,dis_139,1,1
652,eː,2.6740124257360707,1.074776093989791,der,dis_139,1,2
653,ɐ,0.8765551008298207,0.15308446785274016,der,dis_139,1,3
654,ʔ,,,arzt,dis_139,2,1
655,a,1.6357491308024026,2.2410469552427026,arzt,dis_139,2,2
656,r,5.206827772216747,0.8533043738017673,arzt,dis_139,2,3
657,ts,4.148262327038409,0.031025674615437097,arzt,dis_139,2,4
658,t,0.0023777426740128186,0.0016578918352135427,arzt,dis_139,2,5
659,f,,,verschrieb,dis_139,3,1
660,ɛ,1.9394388576361672,0.6355156082837807,verschrieb,dis_139,3,2
661,ɐ,0.15027091443936902,0.19122862105807722,verschrieb,dis_139,3,3
662,z,3.0289386718698514,0.1712608421636254,verschrieb,dis_139,3,4
663,ɪ,2.150728467575843,0.021249619089535623,verschrieb,dis_139,3,5
664,ç,0.1943165167893782,0.005647869027647471,verschrieb,dis_139,3,6
665,r,5.0884639993020455,0.004846620173085318,verschrieb,dis_139,3,7
666,iː,3.503097853497295,0.0001739191849898804,verschrieb,dis_139,3,8
667,p,0.595158267827045,1.5814028513302557e-05,verschrieb,dis_139,3,9
668,m,,,medikamente,dis_139,4,1
669,e,4.649372564081825,0.6236166673650485,medikamente,dis_139,4,2
670,d,4.314426015369387,0.026702018681162957,medikamente,dis_139,4,3
671,i,0.14900244528391302,0.0020389594801533462,medikamente,dis_139,4,4
672,k,2.119497362249262,0.0018037089593379272,medikamente,dis_139,4,5
673,a,-0.0,0.0004189208758545206,medikamente,dis_139,4,6
674,m,0.025223609272218728,0.0004189208758545206,medikamente,dis_139,4,7
675,ɛ,-0.0,0.00040969504919187823,medikamente,dis_139,4,8
676,n,-0.0,0.00040969504919187823,medikamente,dis_139,4,9
677,t,-0.0,0.00040969504919187823,medikamente,dis_139,4,10
678,ə,0.24375429598795773,0.00040969504919187823,medikamente,dis_139,4,11
679,ɡ,,,gegen,dis_139,5,1
680,eː,2.9378628400126954,0.5701678078478355,gegen,dis_139,5,2
681,ɡ,3.0975884556476134,0.06243154588080797,gegen,dis_139,5,3
682,ə,0.0759272202169929,0.009056134815136811,gegen,dis_139,5,4
683,n,0.0003648812996311832,0.008502451307422393,gegen,dis_139,5,5
684,d,,,die,dis_139,6,1
685,iː,2.650458870553376,1.074776093989791,die,dis_139,6,2
686,ʔ,,,erkältung,dis_139,7,1
687,ɛ,2.750844299944567,2.2410469552427026,erkältung,dis_139,7,2
688,ɐ,1.4584969957572176,0.34590391870179166,erkältung,dis_139,7,3
689,k,5.047969439612313,0.1359483678182793,erkältung,dis_139,7,4
690,ɛ,1.758934197255866,0.006072990315101137,erkältung,dis_139,7,5
691,l,3.4887432854797193,0.0018778093283186056,erkältung,dis_139,7,6
692,t,-0.0,0.00018798275079740542,erkältung,dis_139,7,7
693,ʊ,0.5761676150872166,0.00018798275079740542,erkältung,dis_139,7,8
694,ŋ,-0.0,0.00012364075179606933,erkältung,dis_139,7,9
695,ʔ,,,in,dis_135,1,1
696,ɪ,1.7669356894197654,2.2410469552427026,in,dis_135,1,2
697,n,2.8633342602695935,0.44260385181950945,in,dis_135,1,3
698,d,,,der,dis_135,2,1
699,eː,2.6740124257360707,1.074776093989791,der,dis_135,2,2
700,ɐ,0.8765551008298207,0.15308446785274016,der,dis_135,2,3
701,b,,,bibliothek,dis_135,3,1
702,i,6.4202878037735935,0.48810590209500676,bibliothek,dis_135,3,2
703,b,4.343873882158553,0.007054343981808419,bibliothek,dis_135,3,3
704,l,0.011012992722418125,0.00036910347593071364,bibliothek,dis_135,3,4
705,i,0.09569124460149887,0.00036511388359925087,bibliothek,dis_135,3,5
706,o,-0.0,0.000335597887894783,bibliothek,dis_135,3,6
707,t,0.00295634333141221,0.000335597887894783,bibliothek,dis_135,3,7
708,eː,0.020865787863222643,0.0003346004898119173,bibliothek,dis_135,3,8
709,k,-0.0,0.00032778119114110677,bibliothek,dis_135,3,9
710,l,,,las,dis_135,4,1
711,a,1.6441748501795022,0.29330381217232326,las,dis_135,4,2
712,s,1.7799449118434592,0.0925109476438518,las,dis_135,4,3
713,z,,,sie,dis_135,5,1
714,iː,1.469619257747852,0.6041195836525136,sie,dis_135,5,2
715,ʔ,,,ein,dis_135,6,1
716,aɪ,3.2589392271272044,2.2410469552427026,ein,dis_135,6,2
717,n,0.06414877737702182,0.23716810887047335,ein,dis_135,6,3
718,f,,,fesselndes,dis_135,7,1
719,ɛ,1.9394388576361672,0.6355156082837807,fesselndes,dis_135,7,2
720,s,4.999179596130436,0.19122862105807722,fesselndes,dis_135,7,3
721,ə,4.403746589289234,0.006206798012152291,fesselndes,dis_135,7,4
722,l,0.006211828933262895,0.0003389461207252484,fesselndes,dis_135,7,5
723,n,0.6445372340795273,0.00033703256851414155,fesselndes,dis_135,7,6
724,d,4.124425453295664,0.00020609156012533627,fesselndes,dis_135,7,7
725,ə,0.28010791919273514,1.5558112547697754e-05,fesselndes,dis_135,7,8
726,s,1.8073549220576046,1.2759071231336213e-05,fesselndes,dis_135,7,9
727,b,,,buch,dis_135,8,1
728,uː,7.119866720290029,0.48810590209500676,buch,dis_135,8,2
729,x,0.384149068155061,0.004270467464897052,buch,dis_135,8,3
730,d,,,die,dis_148,1,1
731,iː,2.650458870553376,1.074776093989791,die,dis_148,1,2
732,ʃ,,,schnecke,dis_148,2,1
733,n,4.821267857275295,0.40221886521989353,schnecke,dis_148,2,2
734,ɛ,0.6813305830990134,0.014089336614950638,schnecke,dis_148,2,3
735,k,6.619140577974134,0.007587917771841165,schnecke,dis_148,2,4
736,ə,0.04676892654635688,0.00012120776890824688,schnecke,dis_148,2,5
737,ɡ,,,gewann,dis_148,3,1
738,ə,1.2358945389701446,0.5701678078478355,gewann,dis_148,3,2
739,v,3.7258222878833465,0.26212889119126337,gewann,dis_148,3,3
740,a,2.5906056782856646,0.021517471754574868,gewann,dis_148,3,4
741,n,3.673029067512862,0.003878339120604756,gewann,dis_148,3,5
742,ʔ,,,einen,dis_148,4,1
743,aɪ,3.2589392271272044,2.2410469552427026,einen,dis_148,4,2
744,n,0.06414877737702182,0.23716810887047335,einen,dis_148,4,3
745,ə,1.2421537785498582,0.22043457454325524,einen,dis_148,4,4
746,n,1.6399654937825578,0.08637808006746195,einen,dis_148,4,5
747,ʃ,,,sprintwettkampf,dis_148,5,1
748,p,2.916123075664792,0.40221886521989353,sprintwettkampf,dis_148,5,2
749,r,1.8781188089465106,0.054873417912152174,sprintwettkampf,dis_148,5,3
750,ɪ,1.4438404630002226,0.014551341954297038,sprintwettkampf,dis_148,5,4
751,n,8.281160540231014,0.00557423001509808,sprintwettkampf,dis_148,5,5
752,t,-0.0,2.6489526966166494e-05,sprintwettkampf,dis_148,5,6
753,v,4.894817763307944,2.6489526966166494e-05,sprintwettkampf,dis_148,5,7
754,ɛ,-0.0,9.973980828656872e-07,sprintwettkampf,dis_148,5,8
755,t,-0.0,9.973980828656872e-07,sprintwettkampf,dis_148,5,9
756,k,-0.0,9.973980828656872e-07,sprintwettkampf,dis_148,5,10
757,a,-0.0,9.973980828656872e-07,sprintwettkampf,dis_148,5,11
758,m,-0.0,9.973980828656872e-07,sprintwettkampf,dis_148,5,12
759,p,-0.0,9.973980828656872e-07,sprintwettkampf,dis_148,5,13
760,f,-0.0,9.973980828656872e-07,sprintwettkampf,dis_148,5,14
761,ɡ,,,gegen,dis_148,6,1
762,eː,2.9378628400126954,0.5701678078478355,gegen,dis_148,6,2
763,ɡ,3.0975884556476134,0.06243154588080797,gegen,dis_148,6,3
764,ə,0.0759272202169929,0.009056134815136811,gegen,dis_148,6,4
765,n,0.0003648812996311832,0.008502451307422393,gegen,dis_148,6,5
766,d,,,den,dis_148,7,1
767,eː,2.6740124257360707,1.074776093989791,den,dis_148,7,2
768,n,1.7418462024256847,0.15308446785274016,den,dis_148,7,3
769,h,,,hasen,dis_148,8,1
770,aː,2.1975684176954706,0.5464500311101149,hasen,dis_148,8,2
771,z,8.849052780777084,0.09360285615128652,hasen,dis_148,8,3
772,ə,0.18073638410731285,0.000434672684857916,hasen,dis_148,8,4
773,n,0.9173053158263991,0.00037777029061295746,hasen,dis_148,8,5
774,ʔ,,,ein,dis_062,1,1
775,aɪ,3.2589392271272044,2.2410469552427026,ein,dis_062,1,2
776,n,0.06414877737702182,0.23716810887047335,ein,dis_062,1,3
