,phone,phone_surprisal,phone_entropy,word,target_id,word_order,phone_num
1484,m,2.2732458612796904,0.006110663026332056,blumenkasten,188,6,4
1485,ə,0.11804885376648537,0.0013035260105531848,blumenkasten,188,6,5
1486,n,0.39131442247120757,0.001173772844883591,blumenkasten,188,6,6
1487,k,5.679036222602128,0.0008897119060642236,blumenkasten,188,6,7
1488,a,4.794415866350105,2.530815231701681e-05,blumenkasten,188,6,8
1489,s,-0.0,9.973967099850879e-07,blumenkasten,188,6,9
1490,t,-0.0,9.973967099850879e-07,blumenkasten,188,6,10
1491,ə,-0.0,9.973967099850879e-07,blumenkasten,188,6,11
1492,n,-0.0,9.973967099850879e-07,blumenkasten,188,6,12
1493,ʔ,,,in,75,1,1
1494,ɪ,1.7669368568570172,2.2410487228891505,in,75,1,2
1495,n,2.863334260269735,0.4426033601596914,in,75,1,3
1496,d,,,der,75,2,1
1497,eː,2.674012425736514,1.0747748069098002,der,75,2,2
1498,ɐ,0.8765551008297994,0.1530842885872705,der,75,2,3
1499,d,,,dämmerung,75,3,1
1500,ɛ,4.804043833785983,1.0747748069098002,dämmerung,75,3,2
1501,m,6.361741300703936,0.05403005225043666,dämmerung,75,3,3
1502,ə,3.153306478867672,0.00102065671108543,dämmerung,75,3,4
1503,r,0.17687776208407935,0.00011737565828809177,dämmerung,75,3,5
1504,ʊ,-0.0,0.00010152235052842848,dämmerung,75,3,6
1505,ŋ,-0.0,0.00010152235052842848,dämmerung,75,3,7
1506,k,,,kommen,75,4,1
1507,ɔ,2.3951927937569466,0.4646733962568012,kommen,75,4,2
1508,m,0.6547347722799681,0.08645391305858115,kommen,75,4,3
1509,ə,1.7521932823135806,0.04780870287915646,kommen,75,4,4
1510,n,0.3667198232626192,0.013448954200179391,kommen,75,4,5
1511,v,,,wir,75,5,1
1512,iː,2.1862302148776256,0.8544178205053973,wir,75,5,2
1513,ɐ,0.8119059881108164,0.1452237765369721,wir,75,5,3
1514,h,,,heim,75,6,1
1515,aɪ,4.898695674809786,0.5464493382207486,heim,75,6,2
1516,m,3.357552004618088,0.023536019373406186,heim,75,6,3
1517,ʔ,,,er,151,1,1
1518,ɛ,2.7508470390166497,2.2410487228891505,er,151,1,2
1519,ɐ,1.4584997433230527,0.3459024941311942,er,151,1,3
1520,v,,,wird,151,2,1
1521,ɪ,3.064095780108559,0.8544178205053973,wird,151,2,2
1522,ɐ,1.1558437505993373,0.11203931576834633,wird,151,2,3
1523,t,0.8554101498065165,0.04549699139823294,wird,151,2,4
1524,ʔ,,,ihr,151,3,1
1525,iː,4.441552447483955,2.2410487228891505,ihr,151,3,2
1526,ɐ,1.6586398183396673,0.1057635664117151,ihr,151,3,3
1527,ʔ,,,ewig,151,4,1
1528,eː,6.6941427113360215,2.2410487228891505,ewig,151,4,2
1529,v,4.240434010369136,0.03440432271449004,ewig,151,4,3
1530,ɪ,0.2707781623974531,0.002005619491164855,ewig,151,4,4
1531,ç,0.35391264638715997,0.0016214374171481419,ewig,151,4,5
1532,t,,,treu,151,5,1
1533,r,3.7455744746162054,0.4635526956186452,treu,151,5,2
1534,ɔʏ,4.201848031174069,0.04491136132201208,treu,151,5,3
1535,b,,,bleiben,151,6,1
1536,l,3.9078016381913145,0.4881120664797247,bleiben,151,6,2
1537,aɪ,1.333033926390973,0.03574438181330258,bleiben,151,6,3
1538,b,0.9426964489170828,0.011957563039917796,bleiben,151,6,4
1539,ə,-0.0,0.0058916448262644186,bleiben,151,6,5
1540,n,0.19002337478039782,0.0058916448262644186,bleiben,151,6,6
1541,ʔ,,,über,43,1,1
1542,yː,6.146345420212952,2.2410487228891505,über,43,1,2
1543,b,0.01869762173341932,0.04831557929007424,über,43,1,3
1544,ɐ,0.12118777150305644,0.047509541066515774,über,43,1,4
1545,d,,,die,43,2,1
1546,iː,2.650458870553818,1.0747748069098002,die,43,2,2
1547,f,,,felder,43,3,1
1548,ɛ,1.9394424384642945,0.6355174497156335,felder,43,3,2
1549,l,5.646145946930026,0.1912283684147088,felder,43,3,3
1550,d,4.727633892830025,0.004033844451376867,felder,43,3,4
1551,ɐ,0.2844533894686997,0.00017761281664386284,felder,43,3,5
1552,v,,,weht,43,4,1
1553,eː,3.494794816641794,0.8544178205053973,weht,43,4,2
1554,t,7.484849181533733,0.08262678680553392,weht,43,4,3
1555,ʔ,,,ein,43,5,1
1556,aɪ,3.2589403945646755,2.2410487228891505,ein,43,5,2
1557,n,0.06414877737699887,0.23716781735682246,ein,43,5,3
1558,v,,,wind,43,6,1
1559,ɪ,3.064095780108559,0.8544178205053973,wind,43,6,2
1560,n,5.616871097174763,0.11203931576834633,wind,43,6,3
1561,t,0.5202161615565856,0.0036808810579797182,wind,43,6,4
1562,h,,,hier,72,1,1
1563,iː,3.181159742618295,0.5464493382207486,hier,72,1,2
1564,ɐ,0.04977489003230882,0.045250221123364714,hier,72,1,3
1565,r,,,richten,72,2,1
1566,ɪ,3.2616670717449563,0.19941777424498747,richten,72,2,2
1567,ç,0.3825854904614057,0.019029800547703524,richten,72,2,3
1568,t,0.1402366863207515,0.013456352032383151,richten,72,2,4
1569,ə,4.308664813132761,0.011922520586844933,richten,72,2,5
1570,n,0.9648069645972076,0.0007997935622700084,richten,72,2,6
1571,ts,,,zimmerleute,72,3,1
1572,ɪ,6.195357811670661,0.23052394940373788,zimmerleute,72,3,2
1573,m,0.4847821040086876,0.004439166832689295,zimmerleute,72,3,3
1574,ɐ,0.02642410384486746,0.002820685290285917,zimmerleute,72,3,4
1575,l,10.016808287686555,0.002739528453778649,zimmerleute,72,3,5
1576,ɔʏ,-0.0,4.712587064340275e-06,zimmerleute,72,3,6
1577,t,-0.0,4.712587064340275e-06,zimmerleute,72,3,7
1578,ə,-0.0,4.712587064340275e-06,zimmerleute,72,3,8
1579,ʔ,,,ein,72,4,1
1580,aɪ,3.2589403945646755,2.2410487228891505,ein,72,4,2
1581,n,0.06414877737699887,0.23716781735682246,ein,72,4,3
1582,d,,,dach,72,5,1
1583,a,1.568021406641046,1.0747748069098002,dach,72,5,2
1584,x,5.955914686394385,0.35786564093554474,dach,72,5,3
1585,ʔ,,,ein,117,1,1
1586,aɪ,3.2589403945646755,2.2410487228891505,ein,117,1,2
1587,n,0.06414877737699887,0.23716781735682246,ein,117,1,3
1588,ʃ,,,stückchen,117,2,1
1589,t,1.8671573854689671,0.40221135511294975,stückchen,117,2,2
1590,ʏ,5.050971340226994,0.11545039998874028,stückchen,117,2,3
1591,k,0.5389061430599668,0.0035269194027071032,stückchen,117,2,4
1592,ç,4.685548298089555,0.0022042490859903235,stückchen,117,2,5
1593,ə,-0.0,0.0001126294720079715,stückchen,117,2,6
1594,n,-0.0,0.0001126294720079715,stückchen,117,2,7
1595,v,,,weiter,117,3,1
1596,aɪ,3.799721234902916,0.8544178205053973,weiter,117,3,2
1597,t,2.433984805283192,0.06965414856721525,weiter,117,3,3
1598,ɐ,0.7456282050326231,0.015429506586233467,weiter,117,3,4
1599,n,,,nördlich,117,4,1
1600,œ,11.866415963055324,0.41426642954982945,nördlich,117,4,2
1601,ɐ,0.023593249282328727,0.00022684148293472615,nördlich,117,4,3
1602,t,0.07193632647502769,0.0002220169870564295,nördlich,117,4,4
1603,l,-0.0,0.0002096317615905572,nördlich,117,4,5
1604,ɪ,-0.0,0.0002096317615905572,nördlich,117,4,6
1605,ç,-0.0,0.0002096317615905572,nördlich,117,4,7
1606,ʔ,,,ist,117,5,1
1607,ɪ,1.7669368568570172,2.2410487228891505,ist,117,5,2
1608,s,1.8490788045730608,0.4426033601596914,ist,117,5,3
1609,t,0.006391778380822532,0.11704460234851556,ist,117,5,4
1610,ʔ,,,eine,117,6,1
1611,aɪ,3.2589403945646755,2.2410487228891505,eine,117,6,2
1612,n,0.06414877737699887,0.23716781735682246,eine,117,6,3
1613,ə,1.242153778549766,0.22043430509471776,eine,117,6,4
1614,ʔ,,,umgehungsstraße,117,7,1
1615,ʊ,3.218766885982564,2.2410487228891505,umgehungsstraße,117,7,2
1616,m,2.9219210369204083,0.23405850554192903,umgehungsstraße,117,7,3
1617,ɡ,3.8108970303655654,0.037413788727728665,umgehungsstraße,117,7,4
1618,eː,1.734078470847479,0.004046624000539264,umgehungsstraße,117,7,5
1619,ʊ,8.288289342180969,0.0012239084372386545,umgehungsstraße,117,7,6
1620,ŋ,-0.0,5.7912276101397364e-06,umgehungsstraße,117,7,7
1621,s,1.0,5.7912276101397364e-06,umgehungsstraße,117,7,8
1622,ʃ,0.5849625007211563,2.9921901299552634e-06,umgehungsstraße,117,7,9
1623,t,-0.0,1.9947934199701758e-06,umgehungsstraße,117,7,10
1624,r,-0.0,1.9947934199701758e-06,umgehungsstraße,117,7,11
1625,aː,-0.0,1.9947934199701758e-06,umgehungsstraße,117,7,12
1626,s,-0.0,1.9947934199701758e-06,umgehungsstraße,117,7,13
1627,ə,-0.0,1.9947934199701758e-06,umgehungsstraße,117,7,14
1628,ʔ,,,in,165,1,1
1629,ɪ,1.7669368568570172,2.2410487228891505,in,165,1,2
1630,n,2.863334260269735,0.4426033601596914,in,165,1,3
1631,ʔ,,,ihrem,165,2,1
1632,iː,4.441552447483955,2.2410487228891505,ihrem,165,2,2
1633,r,2.6055638471062212,0.1057635664117151,ihrem,165,2,3
1634,ə,0.2262974127511529,0.02103378338873622,ihrem,165,2,4
1635,m,2.805784440194867,0.017580831812777326,ihrem,165,2,5
1636,b,,,blick,165,3,1
1637,l,3.9078016381913145,0.4881120664797247,blick,165,3,2
1638,ɪ,3.5756896944511505,0.03574438181330258,blick,165,3,3
1639,k,1.0519370273856625,0.0033752639981620763,blick,165,3,4
1640,l,,,lag,165,4,1
1641,aː,5.544947536157724,0.2933054252628303,lag,165,4,2
1642,k,2.9841649199476143,0.007456914099149894,lag,165,4,3
1643,ʔ,,,eine,165,5,1
1644,aɪ,3.2589403945646755,2.2410487228891505,eine,165,5,2
1645,n,0.06414877737699887,0.23716781735682246,eine,165,5,3
1646,ə,1.242153778549766,0.22043430509471776,eine,165,5,4
1647,t,,,tiefe,165,6,1
1648,iː,6.288478190512145,0.4635526956186452,tiefe,165,6,2
1649,f,1.7363318255366762,0.0076936614818536395,tiefe,165,6,3
1650,ə,2.12873859437723,0.002332084138221494,tiefe,165,6,4
1651,z,,,sehnsucht,165,7,1
1652,eː,4.148731098035396,0.6041198393683194,sehnsucht,165,7,2
1653,n,6.145723089162353,0.04020450254871021,sehnsucht,165,7,3
1654,z,2.5288424143892567,0.0009695132174336328,sehnsucht,165,7,4
1655,ʊ,0.33462516290101657,0.00016457528235881195,sehnsucht,165,7,5
1656,x,-0.0,0.00012538568407386344,sehnsucht,165,7,6
1657,t,-0.0,0.00012538568407386344,sehnsucht,165,7,7
1658,v,,,wir,65,1,1
1659,iː,2.1862302148776256,0.8544178205053973,wir,65,1,2
1660,ɐ,0.8119059881108164,0.1452237765369721,wir,65,1,3
1661,h,,,haben,65,2,1
1662,aː,2.1975684176954497,0.5464493382207486,haben,65,2,2
1663,b,0.3646972663622253,0.09360274242683315,haben,65,2,3
1664,ə,0.0020758267472633096,0.06748185714601136,haben,65,2,4
1665,n,0.8642575704621683,0.0672555120124178,haben,65,2,5
1666,ʔ,,,ein,65,3,1
1667,aɪ,3.2589403945646755,2.2410487228891505,ein,65,3,2
1668,n,0.06414877737699887,0.23716781735682246,ein,65,3,3
1669,ʔ,,,abteil,65,4,1
1670,a,1.6357452193168687,2.2410487228891505,abteil,65,4,2
1671,p,4.915890874457876,0.8533098065212363,abteil,65,4,3
1672,t,3.799807217838913,0.04278654426928605,abteil,65,4,4
1673,aɪ,2.3518247893772175,0.0036093540465640447,abteil,65,4,5
1674,l,0.04186597481022877,0.0006101701006704357,abteil,65,4,6
1675,ʔ,,,extra,65,5,1
1676,ɛ,2.7508470390166497,2.2410487228891505,extra,65,5,2
1677,k,6.08430064242346,0.3459024941311942,extra,65,5,3
1678,s,0.2754576601480342,0.009492878288695916,extra,65,5,4
1679,t,1.9532044154222163,0.00791165357658236,extra,65,5,5
1680,r,0.5536910390648736,0.002027971924751578,extra,65,5,6
1681,a,0.8218248502017834,0.0013425723762683067,extra,65,5,7
1682,f,,,für,65,6,1
1683,yː,3.13427705235786,0.6355174497156335,für,65,6,2
1684,ɐ,0.19498557610988906,0.049771521753151804,für,65,6,3
1685,ʔ,,,uns,65,7,1
1686,ʊ,3.218766885982564,2.2410487228891505,uns,65,7,2
1687,n,0.2158667483671557,0.23405850554192903,uns,65,7,3
1688,s,2.7762926825069654,0.1929911121652366,uns,65,7,4
1689,ʃ,,,schnaps,148,1,1
1690,n,4.821253400874658,0.40221135511294975,schnaps,148,1,2
1691,a,2.134322096461384,0.014089318128569459,schnaps,148,1,3
1692,p,1.3077714086692747,0.003803996254487816,schnaps,148,1,4
1693,s,2.749819852462356,0.0014870767959679135,schnaps,148,1,5
1694,ʔ,,,im,148,2,1
1695,ɪ,1.7669368568570172,2.2410487228891505,im,148,2,2
1696,m,4.04787711445444,0.4426033601596914,im,148,2,3
1697,t,,,tee,148,3,1
1698,eː,7.376383101642134,0.4635526956186452,tee,148,3,2
1699,f,,,verfälscht,148,4,1
1700,ɛ,1.9394424384642945,0.6355174497156335,verfälscht,148,4,2
1701,ɐ,0.15027091443936122,0.1912283684147088,verfälscht,148,4,3
1702,f,5.0685522815681585,0.1712606160493922,verfälscht,148,4,4
1703,ɛ,6.72932773320597,0.005824333884166356,verfälscht,148,4,5
1704,l,0.41052201815635103,6.417748369473607e-05,verfälscht,148,4,6
1705,ʃ,1.9296106721086024,4.7471028363658414e-05,verfälscht,148,4,7
1706,t,-0.0,1.3164353550160683e-05,verfälscht,148,4,8
1707,d,,,das,148,5,1
1708,a,1.568021406641046,1.0747748069098002,das,148,5,2
1709,s,0.7875955269698235,0.35786564093554474,das,148,5,3
1710,ʔ,,,aroma,148,6,1
1711,a,1.6357452193168687,2.2410487228891505,aroma,148,6,2
1712,r,5.20685964835423,0.8533098065212363,aroma,148,6,3
1713,oː,10.607785942568874,0.031024636461221725,aroma,148,6,4
1714,m,-0.0,2.8655912273140415e-05,aroma,148,6,5
1715,a,0.22588140741632778,2.8655912273140415e-05,aroma,148,6,6
1716,d,,,das,4,1,1
1717,a,1.568021406641046,1.0747748069098002,das,4,1,2
1718,s,0.7875955269698235,0.35786564093554474,das,4,1,3
1719,k,,,kalte,4,2,1
1720,a,1.5356529127186576,0.4646733962568012,kalte,4,2,2
1721,l,5.854128046196997,0.1401488321627686,kalte,4,2,3
1722,t,0.8035328932929073,0.003509290736273954,kalte,4,2,4
1723,ə,2.1127240959919917,0.0018343053530181603,kalte,4,2,5
1724,l,,,licht,4,3,1
1725,ɪ,5.06965885404607,0.2933054252628303,licht,4,3,2
1726,ç,1.9812823005923599,0.010372463943810828,licht,4,3,3
1727,t,0.02804671361299545,0.0024720376070671087,licht,4,3,4
1728,l,,,leuchtet,4,4,1
1729,ɔʏ,4.162482504430958,0.2933054252628303,leuchtet,4,4,2
1730,ç,5.600839183870185,0.014530334404119554,leuchtet,4,4,3
1731,t,-0.0,0.0004955620131791491,leuchtet,4,4,4
1732,ə,0.4604986745086947,0.0004955620131791491,leuchtet,4,4,5
1733,t,1.6904934202678703,0.00034536201400044646,leuchtet,4,4,6
1734,ʔ,,,am,4,5,1
1735,a,1.6357452193168687,2.2410487228891505,am,4,5,2
1736,m,5.757870454780846,0.8533098065212363,am,4,5,3
1737,m,,,morgen,4,6,1
1738,ɔ,5.360174445917842,0.6236366443941769,morgen,4,6,2
1739,ɐ,0.6948759734698802,0.01968603379430308,morgen,4,6,3
1740,ɡ,0.2981714568085207,0.01113011162517021,morgen,4,6,4
1741,ə,0.009914106090631088,0.008256573927356858,morgen,4,6,5
1742,n,0.0012540242044007,0.008157132959196536,morgen,4,6,6
1743,ʔ,,,ihr,37,1,1
1744,iː,4.441552447483955,2.2410487228891505,ihr,37,1,2
1745,ɐ,1.6586398183396673,0.1057635664117151,ihr,37,1,3
1746,l,,,lachen,37,2,1
1747,a,1.6441882712441136,0.2933054252628303,lachen,37,2,2
1748,x,5.219085656605371,0.09250983006764618,lachen,37,2,3
1749,ə,0.9603109814141044,0.0028432675353457252,lachen,37,2,4
1750,n,0.1268660927676781,0.0013985887947258386,lachen,37,2,5
1751,h,,,hallte,37,3,1
1752,a,0.8609053616706619,0.5464493382207486,hallte,37,3,2
1753,l,3.788548645543303,0.269188588470656,hallte,37,3,3
1754,t,1.0853065341745916,0.024383584036539264,hallte,37,3,4
1755,ə,0.831073901670259,0.011480279569077484,hallte,37,3,5
1756,d,,,durch,37,4,1
1757,ʊ,6.312077288392412,1.0747748069098002,durch,37,4,2
1758,ɐ,0.5220706238945186,0.02444820011456633,durch,37,4,3
1759,ç,0.058614426566180954,0.016429239391807886,durch,37,4,4
1760,d,,,den,37,5,1
1761,eː,2.674012425736514,1.0747748069098002,den,37,5,2
1762,n,1.7418462024256618,0.1530842885872705,den,37,5,3
1763,l,,,leeren,37,6,1
1764,eː,3.097733577666573,0.2933054252628303,leeren,37,6,2
1765,r,4.198831318188025,0.034401832274112386,leeren,37,6,3
1766,ə,1.0083598830559901,0.0022777301790412223,leeren,37,6,4
1767,n,1.5017069970718038,0.0011586521237028204,leeren,37,6,5
1768,p,,,park,37,7,1
1769,a,1.5372796142756289,0.15977039222193734,park,37,7,2
1770,r,2.719432908298022,0.04993793701035173,park,37,7,3
1771,k,2.1343414838526553,0.008518738223825326,park,37,7,4
1772,n,,,nach,121,1,1
1773,aː,3.6783997325832716,0.41426642954982945,nach,121,1,2
1774,x,0.38365226134392993,0.04215919441568212,nach,121,1,3
1775,d,,,der,121,2,1
1776,eː,2.674012425736514,1.0747748069098002,der,121,2,2
1777,ɐ,0.8765551008297994,0.1530842885872705,der,121,2,3
1778,h,,,harten,121,3,1
1779,a,0.8609053616706619,0.5464493382207486,harten,121,3,2
1780,r,6.208944021499265,0.269188588470656,harten,121,3,3
1781,t,0.9222670431249987,0.005816837442471633,harten,121,3,4
1782,ə,2.061600260860721,0.0029075506368892914,harten,121,3,5
1783,n,1.652385989118318,0.0007438239473388682,harten,121,3,6
1784,ʔ,,,arbeit,121,4,1
1785,a,1.6357452193168687,2.2410487228891505,arbeit,121,4,2
1786,r,5.20685964835423,0.8533098065212363,arbeit,121,4,3
1787,b,1.1464696214278567,0.031024636461221725,arbeit,121,4,4
1788,aɪ,0.0017659083959596436,0.012740132147958366,arbeit,121,4,5
1789,t,5.939583116536359e-05,0.012713191499133223,arbeit,121,4,6
1790,b,,,brauche,121,5,1
1791,r,3.1725804612474424,0.4881120664797247,brauche,121,5,2
1792,aʊ,2.0867253810984194,0.0570877000958653,brauche,121,5,3
1793,x,0.14072508688204316,0.012377731889996796,brauche,121,5,4
1794,ə,1.3045363469218758,0.01085783811897359,brauche,121,5,5
1795,ʔ,,,ich,121,6,1
1796,ɪ,1.7669368568570172,2.2410487228891505,ich,121,6,2
1797,ç,0.9834293418179744,0.4426033601596914,ich,121,6,3
1798,ts,,,zerstreuung,121,7,1
1799,ɛ,5.0690271739435495,0.23052394940373788,zerstreuung,121,7,2
1800,ɐ,1.1349545919192643,0.011007676800032012,zerstreuung,121,7,3
1801,ʃ,0.5773159491211025,0.0050080817817794105,zerstreuung,121,7,4
1802,t,0.05660699416730378,0.003091965916435313,zerstreuung,121,7,5
1803,r,5.570771072403263,0.002945915324512929,zerstreuung,121,7,6
1804,ɔʏ,0.2834777950455664,7.990696006064175e-05,zerstreuung,121,7,7
1805,ʊ,2.375866901998166,6.519529814953427e-05,zerstreuung,121,7,8
1806,ŋ,-0.0,1.3164353550160683e-05,zerstreuung,121,7,9
1807,ʔ,,,in,112,1,1
1808,ɪ,1.7669368568570172,2.2410487228891505,in,112,1,2
1809,n,2.863334260269735,0.4426033601596914,in,112,1,3
1810,d,,,den,112,2,1
1811,eː,2.674012425736514,1.0747748069098002,den,112,2,2
1812,n,1.7418462024256618,0.1530842885872705,den,112,2,3
1813,b,,,bergen,112,3,1
1814,ɛ,4.3335623643913,0.4881120664797247,bergen,112,3,2
1815,ɐ,3.863819535727065,0.02506043245901254,bergen,112,3,3
1816,ɡ,1.5169227586939744,0.0021197689612611,bergen,112,3,4
1817,ə,0.15031130005055543,0.0007231442629697921,bergen,112,3,5
1818,n,1.1769257062218725,0.0006345915888091176,bergen,112,3,6
1819,k,,,kann,112,4,1
1820,a,1.5356529127186576,0.4646733962568012,kann,112,4,2
1821,n,1.5138577447794905,0.1401488321627686,kann,112,4,3
1822,m,,,man,112,5,1
1823,a,1.4574821523596948,0.6236366443941769,man,112,5,2
1824,n,2.487724290890356,0.23393884405903678,man,112,5,3
1825,ʃ,,,ski,112,6,1
1826,iː,6.438063920522044,0.40221135511294975,ski,112,6,2
1827,l,,,laufen,112,7,1
1828,aʊ,5.23255537086364,0.2933054252628303,laufen,112,7,2
1829,f,1.0346213611405801,0.008928373151781372,laufen,112,7,3
1830,ə,0.7289212726955817,0.004080203890137437,laufen,112,7,4
1831,n,0.15000827386719462,0.002385781369697694,laufen,112,7,5
1832,ʔ,,,am,156,1,1
1833,a,1.6357452193168687,2.2410487228891505,am,156,1,2
1834,m,5.757870454780846,0.8533098065212363,am,156,1,3
1835,h,,,himmel,156,2,1
1836,ɪ,4.245958679712785,0.5464493382207486,himmel,156,2,2
1837,m,3.9941871279376215,0.038461106231466646,himmel,156,2,3
1838,ə,0.1321204089710403,0.0024005862619262356,himmel,156,2,4
1839,l,0.0007715462666079777,0.0021110583301148823,himmel,156,2,5
1840,f,,,fliegt,156,3,1
1841,l,5.204004702025411,0.6355174497156335,fliegt,156,3,2
1842,iː,2.202023287285245,0.02213392570446982,fliegt,156,3,3
1843,k,2.336987041546427,0.004365383146301278,fliegt,156,3,4
1844,t,0.5675520960233095,0.0008781563725969479,fliegt,156,3,5
1845,ʔ,,,ein,156,4,1
1846,aɪ,3.2589403945646755,2.2410487228891505,ein,156,4,2
1847,n,0.06414877737699887,0.23716781735682246,ein,156,4,3
1848,ʃ,,,schwarm,156,5,1
1849,v,3.934929086347643,0.40221135511294975,schwarm,156,5,2
1850,a,1.6088005565246222,0.028448191236888295,schwarm,156,5,3
1851,r,1.7585288160765815,0.009748557312487246,schwarm,156,5,4
1852,m,5.926912392892725,0.0027661233859511652,schwarm,156,5,5
1853,ts,,,zugvögel,156,6,1
1854,uː,3.5405589874730605,0.23052394940373788,zugvögel,156,6,2
1855,k,2.990705478027103,0.025814456042401398,zugvögel,156,6,3
1856,f,7.16530778236689,0.003304448020247934,zugvögel,156,6,4
1857,øː,2.763765653509921,3.700659460907777e-05,zugvögel,156,6,5
1858,ɡ,-0.0,5.354343452925827e-06,zugvögel,156,6,6
1859,ə,-0.0,5.354343452925827e-06,zugvögel,156,6,7
1860,l,-0.0,5.354343452925827e-06,zugvögel,156,6,8
1861,f,,,vorbei,156,7,1
1862,oː,3.78975523943709,0.6355174497156335,vorbei,156,7,2
1863,ɐ,0.10402129033137938,0.04627622923829162,vorbei,156,7,3
1864,b,3.021714829490751,0.04237208320663423,vorbei,156,7,4
1865,aɪ,0.4337214811776231,0.005579614710315683,vorbei,156,7,5
1866,d,,,der,140,1,1
1867,eː,2.674012425736514,1.0747748069098002,der,140,1,2
1868,ɐ,0.8765551008297994,0.1530842885872705,der,140,1,3
1869,t,,,termin,140,2,1
1870,ɛ,5.660829810475488,0.4635526956186452,termin,140,2,2
1871,ɐ,3.962770401233888,0.013021753803295599,termin,140,2,3
1872,m,0.043223210840032555,0.0008333042994654387,termin,140,2,4
1873,iː,0.29977421694795275,0.0008024827095281993,termin,140,2,5
1874,n,-0.0,0.0006186446910372228,termin,140,2,6
1875,d,,,des,140,3,1
1876,ɛ,4.804043833785983,1.0747748069098002,des,140,3,2
1877,s,1.5816567243042277,0.05403005225043666,des,140,3,3
1878,t,,,treffpunkts,140,4,1
1879,r,3.7455744746162054,0.4635526956186452,treffpunkts,140,4,2
1880,ɛ,2.3160102197016896,0.04491136132201208,treffpunkts,140,4,3
1881,f,0.838032745028433,0.008243983787480782,treffpunkts,140,4,4
1882,p,5.176384501301866,0.004144006381257242,treffpunkts,140,4,5
1883,ʊ,-0.0,0.00015339455371355537,treffpunkts,140,4,6
1884,ŋ,-0.0,0.00015339455371355537,treffpunkts,140,4,7
1885,k,-0.0,0.00015339455371355537,treffpunkts,140,4,8
1886,t,-0.0,0.00015339455371355537,treffpunkts,140,4,9
1887,s,6.7797193551434045,0.00015339455371355537,treffpunkts,140,4,10
1888,v,,,wird,140,5,1
1889,ɪ,3.064095780108559,0.8544178205053973,wird,140,5,2
1890,ɐ,1.1558437505993373,0.11203931576834633,wird,140,5,3
1891,t,0.8554101498065165,0.04549699139823294,wird,140,5,4
1892,n,,,noch,140,6,1
1893,ɔ,3.161651228996462,0.41426642954982945,noch,140,6,2
1894,x,0.42626817238147063,0.051748999012966444,noch,140,6,3
1895,ʔ,,,abgesprochen,140,7,1
1896,a,1.6357452193168687,2.2410487228891505,abgesprochen,140,7,2
1897,p,4.915890874457876,0.8533098065212363,abgesprochen,140,7,3
