,words,phone,phone_order,wordnum,start_s,end_s,audibility,ids,filename
31,Besitz,t,8,2,0.39712018140589567,0.46709750566893427,0.171875,137,137.csv
32,Besitz,s,9,2,0.4671201814058957,0.5870975056689343,0.11927083333333334,137,137.csv
33,des,d,10,3,0.5871201814058957,0.6370975056689342,0.15513392857142858,137,137.csv
34,des,ɛ,11,3,0.6371201814058957,0.6970975056689342,0.2255859375,137,137.csv
35,des,s,12,3,0.6971201814058957,0.7870975056689342,0.16796875,137,137.csv
36,Kiosks,k,13,4,0.7871201814058957,0.9770975056689343,0.10970052083333333,137,137.csv
37,Kiosks,iː,14,4,0.9771201814058957,1.0870975056689343,0.2700892857142857,137,137.csv
38,Kiosks,ɔ,15,4,1.0871201814058957,1.1970975056689341,0.9391741071428571,137,137.csv
39,Kiosks,s,16,4,1.1971201814058956,1.2970975056689342,0.27283653846153844,137,137.csv
40,Kiosks,k,17,4,1.2971201814058957,1.3870975056689343,0.045572916666666664,137,137.csv
41,Kiosks,s,18,4,1.3871201814058958,1.4970975056689342,0.38392857142857145,137,137.csv
42,ist,ʔ,19,5,1.4971201814058956,1.5570975056689342,0.0,137,137.csv
43,ist,ɪ,20,5,1.5571201814058957,1.6370975056689343,0.9140625,137,137.csv
44,ist,s,21,5,1.6371201814058958,1.7570975056689342,0.32447916666666665,137,137.csv
45,ist,t,22,5,1.7571201814058957,1.7870975056689342,0.0,137,137.csv
46,rechtlich,r,23,6,1.7871201814058957,1.8970975056689343,0.13113839285714285,137,137.csv
47,rechtlich,ɛ,24,6,1.8971201814058958,1.9770975056689342,0.55390625,137,137.csv
48,rechtlich,ç,25,6,1.9771201814058956,2.0870975056689343,0.30970982142857145,137,137.csv
49,rechtlich,t,26,6,2.0871201814058957,2.137097505668934,0.0,137,137.csv
50,rechtlich,l,27,6,2.1371201814058955,2.2270975056689344,0.6569010416666666,137,137.csv
51,rechtlich,ɪ,28,6,2.227120181405896,2.277097505668934,0.6517857142857143,137,137.csv
52,rechtlich,ç,29,6,2.2771201814058957,2.3770975056689343,0.38100961538461536,137,137.csv
53,verpfändet,f,30,7,2.3771201814058958,2.467097505668934,0.17447916666666666,137,137.csv
54,verpfändet,ɛ,31,7,2.4671201814058956,2.507097505668934,0.540625,137,137.csv
55,verpfändet,ɐ,32,7,2.5071201814058957,2.5370975056689344,0.068359375,137,137.csv
56,verpfändet,p,33,7,2.537120181405896,2.5870975056689343,0.0,137,137.csv
57,verpfändet,f,34,7,2.5871201814058957,2.6870975056689343,0.44711538461538464,137,137.csv
58,verpfändet,ɛ,35,7,2.687120181405896,2.777097505668934,0.517578125,137,137.csv
59,verpfändet,n,36,7,2.7771201814058957,2.907097505668934,0.2624080882352941,137,137.csv
60,verpfändet,d,37,7,2.9071201814058956,2.947097505668934,0.6984375,137,137.csv
61,verpfändet,ə,38,7,2.9471201814058956,3.0870975056689343,0.6163194444444444,137,137.csv
62,verpfändet,t,39,7,3.0871201814058957,3.258843537414966,0.2624289772727273,137,137.csv
63,Der,d,1,1,0.0,0.03709750566893424,0.021875,220,220.csv
64,Der,eː,2,1,0.037120181405895694,0.09709750566893424,0.3173828125,220,220.csv
65,Der,ɐ,3,1,0.09712018140589569,0.13709750566893425,0.5546875,220,220.csv
66,Mondschein,m,4,2,0.13712018140589569,0.3470975056689342,0.3055555555555556,220,220.csv
67,Mondschein,ɔ,5,2,0.3471201814058957,0.39709750566893426,0.5267857142857143,220,220.csv
68,Mondschein,n,6,2,0.39712018140589567,0.44709750566893425,0.07589285714285714,220,220.csv
69,Mondschein,t,7,2,0.4471201814058957,0.4770975056689342,0.009765625,220,220.csv
70,Mondschein,ʃ,8,2,0.4771201814058957,0.6170975056689343,0.3667534722222222,220,220.csv
71,Mondschein,aɪ,9,2,0.6171201814058956,0.7970975056689342,0.6684782608695652,220,220.csv
72,Mondschein,n,10,2,0.7971201814058957,0.9270975056689342,0.38235294117647056,220,220.csv
73,taucht,t,11,3,0.9271201814058957,1.0870975056689343,0.08671875,220,220.csv
74,taucht,aʊ,12,3,1.0871201814058957,1.2570975056689342,0.6392045454545454,220,220.csv
75,taucht,x,13,3,1.2571201814058957,1.3470975056689343,0.53125,220,220.csv
76,taucht,t,14,3,1.3471201814058957,1.3970975056689343,0.0,220,220.csv
77,die,d,15,4,1.3971201814058958,1.4470975056689341,0.09933035714285714,220,220.csv
78,die,iː,16,4,1.4471201814058956,1.5470975056689342,0.6268028846153846,220,220.csv
79,Landschaft,l,17,5,1.5471201814058957,1.6170975056689343,0.3272569444444444,220,220.csv
80,Landschaft,a,18,5,1.6171201814058958,1.7170975056689342,0.7109375,220,220.csv
81,Landschaft,n,19,5,1.7171201814058956,1.7770975056689342,1.0,220,220.csv
82,Landschaft,t,20,5,1.7771201814058957,1.8070975056689342,1.0,220,220.csv
83,Landschaft,ʃ,21,5,1.8071201814058957,1.9470975056689341,0.4600694444444444,220,220.csv
84,Landschaft,a,22,5,1.9471201814058956,2.077097505668934,0.3547794117647059,220,220.csv
85,Landschaft,f,23,5,2.0771201814058955,2.1870975056689343,0.30357142857142855,220,220.csv
86,Landschaft,t,24,5,2.187120181405896,2.2670975056689344,0.20234375,220,220.csv
87,in,ʔ,25,6,2.267120181405896,2.327097505668934,0.00390625,220,220.csv
88,in,ɪ,26,6,2.3271201814058955,2.367097505668934,0.0328125,220,220.csv
89,in,n,27,6,2.3671201814058955,2.467097505668934,0.08713942307692307,220,220.csv
90,Silber,z,28,7,2.4671201814058956,2.5870975056689343,0.16979166666666667,220,220.csv
91,Silber,ɪ,29,7,2.5871201814058957,2.677097505668934,0.8541666666666666,220,220.csv
92,Silber,l,30,7,2.6771201814058956,2.8070975056689345,0.2693014705882353,220,220.csv
93,Silber,b,31,7,2.8071201814058955,2.867097505668934,0.00390625,220,220.csv
94,Silber,ɐ,32,7,2.8671201814058955,3.077097505668934,0.47164351851851855,220,220.csv
95,Draußen,d,1,1,0.0,0.03709750566893424,0.29375,068,068.csv
96,Draußen,r,2,1,0.037120181405895694,0.13709750566893425,0.6724759615384616,068,068.csv
97,Draußen,aʊ,3,1,0.13712018140589569,0.3570975056689342,0.5811941964285714,068,068.csv
98,Draußen,s,4,1,0.3571201814058957,0.5070975056689342,0.37582236842105265,068,068.csv
99,Draußen,ə,5,1,0.5071201814058957,0.6070975056689343,0.6911057692307693,068,068.csv
100,Draußen,n,6,1,0.6071201814058957,0.6570975056689342,0.7734375,068,068.csv
101,fliegt,f,7,2,0.6571201814058957,0.7770975056689342,0.17916666666666667,068,068.csv
102,fliegt,l,8,2,0.7771201814058957,0.8670975056689343,0.21875,068,068.csv
103,fliegt,iː,9,2,0.8671201814058956,0.9570975056689343,0.5598958333333334,068,068.csv
104,fliegt,k,10,2,0.9571201814058957,1.0170975056689342,0.078125,068,068.csv
105,fliegt,t,11,2,1.0171201814058957,1.0570975056689342,0.00625,068,068.csv
106,die,d,12,3,1.0571201814058957,1.1170975056689343,0.09765625,068,068.csv
107,die,iː,13,3,1.1171201814058958,1.1970975056689341,0.32734375,068,068.csv
108,Landschaft,l,14,4,1.1971201814058956,1.2770975056689342,0.13125,068,068.csv
109,Landschaft,a,15,4,1.2771201814058957,1.3970975056689343,0.7145833333333333,068,068.csv
110,Landschaft,n,16,4,1.3971201814058958,1.4570975056689341,0.55859375,068,068.csv
111,Landschaft,t,17,4,1.4571201814058956,1.4870975056689342,0.5390625,068,068.csv
112,Landschaft,ʃ,18,4,1.4871201814058956,1.6070975056689343,0.2125,068,068.csv
113,Landschaft,a,19,4,1.6071201814058957,1.7270975056689342,0.2833333333333333,068,068.csv
114,Landschaft,f,20,4,1.7271201814058956,1.8170975056689342,0.4505208333333333,068,068.csv
115,Landschaft,t,21,4,1.8171201814058957,1.8670975056689343,0.7243303571428571,068,068.csv
116,vorbei,f,22,5,1.8671201814058958,1.9870975056689342,0.1921875,068,068.csv
117,vorbei,oː,23,5,1.9871201814058956,2.027097505668934,0.3875,068,068.csv
118,vorbei,ɐ,24,5,2.0271201814058957,2.077097505668934,0.49888392857142855,068,068.csv
119,vorbei,b,25,5,2.0771201814058955,2.177097505668934,0.06911057692307693,068,068.csv
120,vorbei,aɪ,26,5,2.1771201814058956,2.447097505668934,0.43474264705882354,068,068.csv
121,Einstweilen,ʔ,1,1,0.0,0.03709750566893424,0.3703125,130,130.csv
122,Einstweilen,aɪ,2,1,0.037120181405895694,0.16709750566893425,0.6397058823529411,130,130.csv
123,Einstweilen,n,3,1,0.16712018140589568,0.21709750566893424,0.6104910714285714,130,130.csv
124,Einstweilen,s,4,1,0.2171201814058957,0.3570975056689342,0.22135416666666666,130,130.csv
125,Einstweilen,t,5,1,0.3571201814058957,0.42709750566893423,0.24131944444444445,130,130.csv
126,Einstweilen,v,6,1,0.4271201814058957,0.5170975056689342,0.10026041666666667,130,130.csv
127,Einstweilen,aɪ,7,1,0.5171201814058957,0.7370975056689343,0.72265625,130,130.csv
128,Einstweilen,l,8,1,0.7371201814058957,0.8270975056689343,0.17903645833333334,130,130.csv
129,Einstweilen,ə,9,1,0.8271201814058957,0.8970975056689342,0.5564236111111112,130,130.csv
130,Einstweilen,n,10,1,0.8971201814058957,1.0370975056689342,0.6028645833333334,130,130.csv
131,ist,ʔ,11,2,1.0371201814058957,1.1070975056689343,0.3211805555555556,130,130.csv
132,ist,ɪ,12,2,1.1071201814058957,1.1570975056689343,0.12834821428571427,130,130.csv
133,ist,s,13,2,1.1571201814058958,1.2470975056689342,0.12630208333333334,130,130.csv
134,ist,t,14,2,1.2471201814058956,1.2770975056689342,0.05078125,130,130.csv
135,Erfolg,ʔ,15,3,1.2771201814058957,1.3070975056689342,0.35546875,130,130.csv
136,Erfolg,ɛ,16,3,1.3071201814058957,1.3470975056689343,0.678125,130,130.csv
137,Erfolg,ɐ,17,3,1.3471201814058957,1.4070975056689343,0.3525390625,130,130.csv
138,Erfolg,f,18,3,1.4071201814058958,1.5570975056689342,0.11019736842105263,130,130.csv
139,Erfolg,ɔ,19,3,1.5571201814058957,1.6170975056689343,0.404296875,130,130.csv
140,Erfolg,l,20,3,1.6171201814058958,1.7170975056689342,0.8611778846153846,130,130.csv
141,Erfolg,k,21,3,1.7171201814058956,1.7770975056689342,0.0546875,130,130.csv
142,die,d,22,4,1.7771201814058957,1.8570975056689343,0.0953125,130,130.csv
143,die,iː,23,4,1.8571201814058957,1.9370975056689343,0.2625,130,130.csv
144,Hauptsache,h,24,5,1.9371201814058956,2.027097505668934,0.12109375,130,130.csv
145,Hauptsache,aʊ,25,5,2.0271201814058957,2.1470975056689343,0.33697916666666666,130,130.csv
146,Hauptsache,p,26,5,2.147120181405896,2.217097505668934,0.0,130,130.csv
147,Hauptsache,t,27,5,2.2171201814058956,2.257097505668934,0.05,130,130.csv
148,Hauptsache,z,28,5,2.2571201814058957,2.347097505668934,0.232421875,130,130.csv
149,Hauptsache,a,29,5,2.3471201814058955,2.4570975056689344,0.7254464285714286,130,130.csv
150,Hauptsache,x,30,5,2.457120181405896,2.577097505668934,0.43385416666666665,130,130.csv
151,Hauptsache,ə,31,5,2.5771201814058955,2.7670975056689344,0.23763020833333334,130,130.csv
152,Das,d,1,1,0.0,0.03709750566893424,0.4421875,227,227.csv
153,Das,a,2,1,0.037120181405895694,0.17709750566893423,0.5716145833333334,227,227.csv
154,Das,s,3,1,0.1771201814058957,0.25709750566893425,0.2203125,227,227.csv
155,Café,k,4,2,0.2571201814058957,0.40709750566893427,0.1040296052631579,227,227.csv
156,Café,a,5,2,0.4071201814058957,0.49709750566893424,0.12565104166666666,227,227.csv
157,Café,f,6,2,0.4971201814058957,0.6370975056689342,0.42578125,227,227.csv
158,Café,eː,7,2,0.6371201814058957,0.9370975056689342,0.6225328947368421,227,227.csv
159,ist,ʔ,8,3,0.9371201814058957,1.0170975056689342,0.14375,227,227.csv
160,ist,ɪ,9,3,1.0171201814058957,1.0670975056689342,0.25111607142857145,227,227.csv
161,ist,s,10,3,1.0671201814058957,1.1370975056689343,0.13368055555555555,227,227.csv
162,ist,t,11,3,1.1371201814058958,1.1670975056689343,0.66015625,227,227.csv
163,Treffpunkt,t,12,4,1.1671201814058958,1.2270975056689342,0.13671875,227,227.csv
164,Treffpunkt,r,13,4,1.2271201814058956,1.3170975056689342,0.7076822916666666,227,227.csv
165,Treffpunkt,ɛ,14,4,1.3171201814058957,1.4070975056689343,0.5696614583333334,227,227.csv
166,Treffpunkt,f,15,4,1.4071201814058958,1.4970975056689342,0.18684895833333334,227,227.csv
167,Treffpunkt,p,16,4,1.4971201814058956,1.6170975056689343,0.024479166666666666,227,227.csv
168,Treffpunkt,ʊ,17,4,1.6171201814058958,1.6970975056689341,0.2171875,227,227.csv
169,Treffpunkt,ŋ,18,4,1.6971201814058956,1.7970975056689342,0.16947115384615385,227,227.csv
170,Treffpunkt,k,19,4,1.7971201814058957,1.8270975056689343,0.3515625,227,227.csv
171,Treffpunkt,t,20,4,1.8271201814058957,1.8570975056689343,0.115234375,227,227.csv
172,für,f,21,5,1.8571201814058957,1.9170975056689343,0.072265625,227,227.csv
173,für,yː,22,5,1.9171201814058958,1.9670975056689342,0.27455357142857145,227,227.csv
174,für,ɐ,23,5,1.9671201814058956,2.0870975056689343,0.7265625,227,227.csv
175,Gespräche,ɡ,24,6,2.0871201814058957,2.1470975056689343,0.38671875,227,227.csv
176,Gespräche,ə,25,6,2.147120181405896,2.177097505668934,0.515625,227,227.csv
177,Gespräche,ʃ,26,6,2.1771201814058956,2.327097505668934,0.5830592105263158,227,227.csv
178,Gespräche,p,27,6,2.3271201814058955,2.3970975056689343,0.11458333333333333,227,227.csv
179,Gespräche,r,28,6,2.397120181405896,2.447097505668934,0.16629464285714285,227,227.csv
180,Gespräche,ɛː,29,6,2.4471201814058956,2.637097505668934,0.7057291666666666,227,227.csv
181,Gespräche,ç,30,6,2.6371201814058955,2.8070975056689345,0.4485085227272727,227,227.csv
182,Gespräche,ə,31,6,2.8071201814058955,3.007097505668934,0.4315625,227,227.csv
183,Fünf,f,1,1,0.04712018140589569,0.18709750566893424,0.1996527777777778,014,014.csv
184,Fünf,ʏ,2,1,0.1871201814058957,0.26709750566893425,0.62109375,014,014.csv
185,Fünf,n,3,1,0.2671201814058957,0.39709750566893426,0.41360294117647056,014,014.csv
186,Fünf,f,4,1,0.39712018140589567,0.42709750566893423,1.0,014,014.csv
187,Freunde,f,5,2,0.4271201814058957,0.5770975056689343,0.31620065789473684,014,014.csv
188,Freunde,r,6,2,0.5771201814058957,0.6570975056689342,0.96015625,014,014.csv
189,Freunde,ɔʏ,7,2,0.6571201814058957,0.8370975056689343,0.6076766304347826,014,014.csv
190,Freunde,n,8,2,0.8371201814058957,0.9670975056689343,0.5105698529411765,014,014.csv
191,Freunde,d,9,2,0.9671201814058957,0.9970975056689343,0.091796875,014,014.csv
192,Freunde,ə,10,2,0.9971201814058956,1.1870975056689343,0.2858072916666667,014,014.csv
193,wollen,v,11,3,1.1871201814058956,1.2170975056689342,0.98828125,014,014.csv
194,wollen,ɔ,12,3,1.2171201814058956,1.3170975056689342,0.8088942307692307,014,014.csv
195,wollen,l,13,3,1.3171201814058957,1.4670975056689342,0.3848684210526316,014,014.csv
196,wollen,ə,14,3,1.4671201814058956,1.5070975056689342,0.6578125,014,014.csv
197,wollen,n,15,3,1.5071201814058957,1.5470975056689342,0.4484375,014,014.csv
198,die,d,16,4,1.5471201814058957,1.5770975056689343,0.029296875,014,014.csv
199,die,iː,17,4,1.5771201814058957,1.6770975056689343,0.06610576923076923,014,014.csv
200,Welt,v,18,5,1.6771201814058956,1.7270975056689342,0.1171875,014,014.csv
201,Welt,ɛ,19,5,1.7271201814058956,1.8670975056689343,0.7738715277777778,014,014.csv
202,Welt,l,20,5,1.8671201814058958,1.9170975056689343,0.30357142857142855,014,014.csv
203,Welt,t,21,5,1.9171201814058958,2.0120861678004536,0.048828125,014,014.csv
204,bereisen,b,22,6,2.012108843537415,2.107074829931973,0.033854166666666664,014,014.csv
205,bereisen,ə,23,6,2.1070975056689343,2.157097505668934,0.14174107142857142,014,014.csv
206,bereisen,r,24,6,2.1571201814058956,2.2470975056689344,0.3854166666666667,014,014.csv
207,bereisen,aɪ,25,6,2.247120181405896,2.4570975056689344,0.3538773148148148,014,014.csv
208,bereisen,z,26,6,2.457120181405896,2.597097505668934,0.1987847222222222,014,014.csv
209,bereisen,ə,27,6,2.5971201814058955,2.8170975056689342,0.21456473214285715,014,014.csv
210,bereisen,n,28,6,2.8171201814058957,2.847097505668934,0.0,014,014.csv
211,Studenten,ʃ,1,1,0.04712018140589569,0.14709750566893423,0.33533653846153844,229,229.csv
212,Studenten,t,2,1,0.1471201814058957,0.20709750566893423,0.1572265625,229,229.csv
213,Studenten,u,3,1,0.2071201814058957,0.2970975056689342,0.2936197916666667,229,229.csv
214,Studenten,d,4,1,0.2971201814058957,0.3570975056689342,0.18359375,229,229.csv
215,Studenten,ɛ,5,1,0.3571201814058957,0.4770975056689342,0.4947916666666667,229,229.csv
216,Studenten,n,6,1,0.4771201814058957,0.5870975056689343,0.12388392857142858,229,229.csv
217,Studenten,t,7,1,0.5871201814058957,0.6870975056689342,0.0,229,229.csv
218,Studenten,ə,8,1,0.6871201814058957,0.7170975056689343,0.005859375,229,229.csv
219,Studenten,n,9,1,0.7171201814058957,0.9170975056689342,0.3203125,229,229.csv
220,treffen,t,10,2,0.9171201814058957,0.9570975056689343,0.0,229,229.csv
221,treffen,r,11,2,0.9571201814058957,1.0670975056689342,0.24497767857142858,229,229.csv
222,treffen,ɛ,12,2,1.0671201814058957,1.1670975056689343,0.7115384615384616,229,229.csv
223,treffen,f,13,2,1.1671201814058958,1.2770975056689342,0.40122767857142855,229,229.csv
224,treffen,ə,14,2,1.2771201814058957,1.3270975056689343,0.7901785714285714,229,229.csv
225,treffen,n,15,2,1.3271201814058957,1.3570975056689343,0.552734375,229,229.csv
226,sich,z,16,3,1.3571201814058957,1.4570975056689341,0.3088942307692308,229,229.csv
227,sich,ɪ,17,3,1.4571201814058956,1.5070975056689342,0.8705357142857143,229,229.csv
228,sich,ç,18,3,1.5071201814058957,1.6370975056689343,0.2766544117647059,229,229.csv
229,in,ʔ,19,4,1.6371201814058958,1.6670975056689343,0.03515625,229,229.csv
230,in,ɪ,20,4,1.6671201814058958,1.6970975056689341,0.056640625,229,229.csv
231,in,n,21,4,1.6971201814058956,1.7770975056689342,0.56328125,229,229.csv
232,der,d,22,5,1.7771201814058957,1.8070975056689342,0.47265625,229,229.csv
233,der,eː,23,5,1.8071201814058957,1.8470975056689343,0.8703125,229,229.csv
234,der,ɐ,24,5,1.8471201814058957,1.9370975056689343,0.6041666666666666,229,229.csv
235,Bibliothek,b,25,6,1.9371201814058956,1.9770975056689342,0.18125,229,229.csv
236,Bibliothek,i,26,6,1.9771201814058956,2.0670975056689342,0.5397135416666666,229,229.csv
237,Bibliothek,b,27,6,2.0671201814058957,2.1670975056689343,0.11538461538461539,229,229.csv
238,Bibliothek,l,28,6,2.167120181405896,2.2270975056689344,0.5654296875,229,229.csv
239,Bibliothek,i,29,6,2.227120181405896,2.3070975056689345,0.31953125,229,229.csv
240,Bibliothek,o,30,6,2.3071201814058955,2.407097505668934,0.2169471153846154,229,229.csv
241,Bibliothek,t,31,6,2.4071201814058956,2.577097505668934,0.11079545454545454,229,229.csv
242,Bibliothek,eː,32,6,2.5771201814058955,2.757097505668934,0.1949728260869565,229,229.csv
243,Bibliothek,k,33,6,2.7571201814058957,2.8570975056689343,0.12319711538461539,229,229.csv
244,Bei,b,1,1,0.0,0.03709750566893424,0.51875,142,142.csv
245,Bei,aɪ,2,1,0.037120181405895694,0.2970975056689342,0.5191761363636364,142,142.csv
246,Konkurs,k,3,2,0.2971201814058957,0.44709750566893425,0.05180921052631579,142,142.csv
247,Konkurs,ɔ,4,2,0.4471201814058957,0.5170975056689342,0.5182291666666666,142,142.csv
248,Konkurs,ŋ,5,2,0.5171201814058957,0.6070975056689343,0.3287760416666667,142,142.csv
249,Konkurs,k,6,2,0.6071201814058957,0.7470975056689343,0.1150173611111111,142,142.csv
250,Konkurs,ʊ,7,2,0.7471201814058956,0.7870975056689342,0.1421875,142,142.csv
251,Konkurs,ɐ,8,2,0.7871201814058957,0.9470975056689342,0.86875,142,142.csv
252,Konkurs,s,9,2,0.9471201814058957,1.0670975056689342,0.41770833333333335,142,142.csv
253,kennt,k,10,3,1.0671201814058957,1.1870975056689343,0.25625,142,142.csv
254,kennt,ɛ,11,3,1.1871201814058956,1.2470975056689342,0.494140625,142,142.csv
255,kennt,n,12,3,1.2471201814058956,1.3070975056689342,0.2080078125,142,142.csv
256,kennt,t,13,3,1.3071201814058957,1.3370975056689343,0.025390625,142,142.csv
257,der,d,14,4,1.3371201814058957,1.3670975056689343,0.3828125,142,142.csv
258,der,eː,15,4,1.3671201814058958,1.4570975056689341,0.7994791666666666,142,142.csv
259,der,ɐ,16,4,1.4571201814058956,1.4970975056689342,0.5609375,142,142.csv
260,Richter,r,17,5,1.4971201814058956,1.5470975056689342,0.39620535714285715,142,142.csv
261,Richter,ɪ,18,5,1.5471201814058957,1.6470975056689343,0.5366586538461539,142,142.csv
262,Richter,ç,19,5,1.6471201814058958,1.7670975056689342,0.134375,142,142.csv
263,Richter,t,20,5,1.7671201814058957,1.8370975056689343,0.2048611111111111,142,142.csv
264,Richter,ɐ,21,5,1.8371201814058957,1.9470975056689341,0.44252232142857145,142,142.csv
265,keine,k,22,6,1.9471201814058956,2.1470975056689343,0.179375,142,142.csv
266,keine,aɪ,23,6,2.147120181405896,2.2470975056689344,0.4645432692307692,142,142.csv
267,keine,n,24,6,2.247120181405896,2.327097505668934,0.7953125,142,142.csv
268,keine,ə,25,6,2.3271201814058955,2.3570975056689343,0.69140625,142,142.csv
269,Gnade,ɡ,26,7,2.3571201814058957,2.4770975056689344,0.20260416666666667,142,142.csv
270,Gnade,n,27,7,2.477120181405896,2.577097505668934,0.5823317307692307,142,142.csv
271,Gnade,aː,28,7,2.5771201814058955,2.777097505668934,0.426875,142,142.csv
272,Gnade,d,29,7,2.7771201814058957,2.847097505668934,0.8958333333333334,142,142.csv
273,Gnade,ə,30,7,2.8471201814058955,3.053219954648526,0.5754206730769231,142,142.csv
274,Auf,ʔ,1,1,0.0,0.03709750566893424,0.10625,255,255.csv
275,Auf,aʊ,2,1,0.037120181405895694,0.16709750566893425,0.6015625,255,255.csv
276,Auf,f,3,1,0.16712018140589568,0.23709750566893423,0.2847222222222222,255,255.csv
277,dem,d,4,2,0.2371201814058957,0.33709750566893426,0.42427884615384615,255,255.csv
278,dem,eː,5,2,0.33712018140589567,0.38709750566893425,0.6026785714285714,255,255.csv
279,dem,m,6,2,0.3871201814058957,0.5270975056689342,0.1349826388888889,255,255.csv
280,Dach,d,7,3,0.5271201814058957,0.5770975056689343,0.04017857142857143,255,255.csv
281,Dach,a,8,3,0.5771201814058957,0.6770975056689342,0.4609375,255,255.csv
282,Dach,x,9,3,0.6771201814058957,0.9870975056689343,0.4869791666666667,255,255.csv
283,singt,z,10,4,0.9871201814058957,1.1070975056689343,0.2760416666666667,255,255.csv
284,singt,ɪ,11,4,1.1071201814058957,1.2070975056689341,0.22175480769230768,255,255.csv
285,singt,ŋ,12,4,1.2071201814058956,1.3170975056689342,0.11049107142857142,255,255.csv
286,singt,t,13,4,1.3171201814058957,1.3470975056689343,0.0,255,255.csv
287,fröhlich,f,14,5,1.3471201814058957,1.4570975056689341,0.203125,255,255.csv
288,fröhlich,r,15,5,1.4571201814058956,1.5570975056689342,0.4483173076923077,255,255.csv
289,fröhlich,øː,16,5,1.5571201814058957,1.6970975056689341,0.5099826388888888,255,255.csv
290,fröhlich,l,17,5,1.6971201814058956,1.7670975056689342,0.8220486111111112,255,255.csv
291,fröhlich,ɪ,18,5,1.7671201814058957,1.8470975056689343,0.578125,255,255.csv
292,fröhlich,ç,19,5,1.8471201814058957,1.9870975056689342,0.1909722222222222,255,255.csv
293,ein,ʔ,20,6,1.9871201814058956,2.0570975056689345,0.4175347222222222,255,255.csv
294,ein,aɪ,21,6,2.0571201814058955,2.137097505668934,1.0,255,255.csv
295,ein,n,22,6,2.1371201814058955,2.2070975056689344,0.4626736111111111,255,255.csv
296,Vogel,f,23,7,2.207120181405896,2.3770975056689343,0.4353693181818182,255,255.csv
297,Vogel,oː,24,7,2.3771201814058958,2.5370975056689344,0.31796875,255,255.csv
298,Vogel,ɡ,25,7,2.537120181405896,2.617097505668934,0.19765625,255,255.csv
299,Vogel,ə,26,7,2.6171201814058955,2.777097505668934,0.645703125,255,255.csv
300,Vogel,l,27,7,2.7771201814058957,2.8070975056689345,0.35546875,255,255.csv
301,Der,d,1,1,0.0,0.04709750566893424,0.03515625,193,193.csv
302,Der,eː,2,1,0.04712018140589569,0.10709750566893424,0.3291015625,193,193.csv
303,Der,ɐ,3,1,0.10712018140589569,0.16709750566893425,0.8447265625,193,193.csv
304,Zug,ts,4,2,0.2171201814058957,0.4170975056689342,0.4903125,193,193.csv
305,Zug,uː,5,2,0.4171201814058957,0.5770975056689343,0.511328125,193,193.csv
306,Zug,k,6,2,0.5771201814058957,0.6570975056689342,0.15,193,193.csv
307,rattert,r,7,3,0.6571201814058957,0.7870975056689342,0.4586397058823529,193,193.csv
308,rattert,a,8,3,0.7871201814058957,0.9170975056689342,0.6433823529411765,193,193.csv
309,rattert,t,9,3,0.9171201814058957,1.0870975056689343,0.36754261363636365,193,193.csv
310,rattert,ɐ,10,3,1.0871201814058957,1.2170975056689342,0.17509191176470587,193,193.csv
311,rattert,t,11,3,1.2171201814058956,1.3070975056689342,0.041015625,193,193.csv
312,laut,l,12,4,1.3071201814058957,1.3870975056689343,0.13671875,193,193.csv
313,laut,aʊ,13,4,1.3871201814058958,1.5370975056689342,0.45600328947368424,193,193.csv
314,laut,t,14,4,1.5371201814058957,1.6070975056689343,0.3428819444444444,193,193.csv
315,durch,d,15,5,1.6071201814058957,1.7070975056689341,0.1466346153846154,193,193.csv
316,durch,ʊ,16,5,1.7071201814058956,1.7470975056689342,0.2046875,193,193.csv
317,durch,ɐ,17,5,1.7471201814058956,1.8070975056689342,0.1494140625,193,193.csv
318,durch,ç,18,5,1.8071201814058957,1.8870975056689343,0.14921875,193,193.csv
319,die,d,19,6,1.8871201814058958,1.9770975056689342,0.030598958333333332,193,193.csv
320,die,iː,20,6,1.9771201814058956,2.0570975056689345,0.12734375,193,193.csv
321,Nacht,n,21,7,2.0571201814058955,2.137097505668934,0.55390625,193,193.csv
322,Nacht,a,22,7,2.1371201814058955,2.2270975056689344,0.5872395833333334,193,193.csv
323,Nacht,x,23,7,2.227120181405896,2.4170975056689343,0.2353515625,193,193.csv
324,Nacht,t,24,7,2.417120181405896,2.5670975056689342,0.26192434210526316,193,193.csv
325,Die,d,1,1,0.0,0.03709750566893424,0.0171875,145,145.csv
326,Die,iː,2,1,0.037120181405895694,0.18709750566893424,0.23231907894736842,145,145.csv
327,Hilfsmannschaft,h,3,2,0.1871201814058957,0.23709750566893423,0.036830357142857144,145,145.csv
328,Hilfsmannschaft,ɪ,4,2,0.2371201814058957,0.32709750566893425,0.5123697916666666,145,145.csv
329,Hilfsmannschaft,l,5,2,0.3271201814058957,0.36709750566893423,0.5859375,145,145.csv
330,Hilfsmannschaft,f,6,2,0.3671201814058957,0.43709750566893424,0.1762152777777778,145,145.csv
331,Hilfsmannschaft,s,7,2,0.4371201814058957,0.5270975056689342,0.3177083333333333,145,145.csv
332,Hilfsmannschaft,m,8,2,0.5271201814058957,0.6070975056689343,0.0703125,145,145.csv
333,Hilfsmannschaft,a,9,2,0.6071201814058957,0.6770975056689342,0.4635416666666667,145,145.csv
